,customer_id,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_score
19578,33eed39fcbb2cc8780a1599bb9f07fc8,454,1,34.99,1,5,5,155
19579,33eff75e6f663a1d7c7802140f59f785,127,1,20.0,5,5,5,555
19593,33fa216102707aae73b480aeceb71716,363,1,29.0,2,5,5,255
19595,33fc37ecfda5df3cfaea8cb17c634e06,595,1,34.99,1,5,5,155
19597,33fc7d02f8927c6df7fc760b3393ac62,47,1,24.99,5,5,5,555
19600,3400a0ad8864ba57b7857d725e77fc2b,81,1,33.9,5,5,5,555
19604,3402b7a6bf20e4e3502b6ce90faa9bfa,232,1,29.98,3,5,5,355
19609,340525290b9d4ff2e6c145fa85918d39,327,1,31.9,2,5,5,255
19615,3407820ee0edaaeaae79637f15c49935,421,1,15.99,2,5,5,255
19620,340fcfd738e48095daf5a9afec990096,583,1,38.86,1,5,5,155
19621,34100a4dbede2b468776b48be503386e,351,1,34.9,2,5,5,255
19624,3411e434834321dbc03ce82d340a0d78,56,1,32.0,5,5,5,555
19635,341712173accd9aaaa378893c3ade718,420,1,32.19,2,5,5,255
19637,3419efae8346d22881e9f6f4a8d61e17,201,1,15.9,4,5,5,455
19638,3419ff5a5c40c1a5197badd7f0751042,364,1,16.0,2,5,5,255
19643,341f4b6e7a25adaa50015c85fd5f1f9c,302,1,34.99,2,5,5,255
19654,342875627cdca35b162f8951bd6a9221,238,1,39.58,3,5,5,355
19668,34348d655bdb46337f636994764b7ee7,266,2,39.8,3,5,5,355
19684,343cdea7027e5f6e2c424a476e84a153,270,1,29.5,3,5,5,355
19685,343d05fdc8c888fa5ac9fdcea627efc6,183,1,38.9,4,5,5,455
19687,343dde2a5e6b279975895db15e6e5483,189,1,34.3,4,5,5,455
19691,3440be78d6a33df7bbb82f1d20aa871a,313,1,9.0,2,5,5,255
19694,344182e4ddfad3df86e699ebec644ad6,315,1,29.9,2,5,5,255
19697,3441d1ccfaa627cd4ab94b3c799cf663,134,2,33.0,4,5,5,455
19707,344685f3c9847f6e3f8b8e85e6b1ec1b,259,1,18.9,3,5,5,355
19711,344a27b3c9562cf236082962d1767630,104,1,9.0,5,5,5,555
19717,344e41976193f655e5ca2fdf1a9352c0,271,1,19.9,3,5,5,355
19722,3451f0abea3bb822681b0220a5ea0965,503,1,13.98,1,5,5,155
19724,3452a9ffe284a7466a4d5a4a800dcfa4,154,1,9.8,4,5,5,455
19739,345b11fa83d051b4443a8bd44f3241d8,162,1,20.9,4,5,5,455
19740,345b4f3b04d616c894ef3a897653c7fc,238,1,39.49,3,5,5,355
19744,345cbe7930bb1ef014c4fb2881d41c21,356,1,15.99,2,5,5,255
19746,345d5ad65fd36b5f9f94f730b2681b58,175,1,25.5,4,5,5,455
19747,345e38cd989db3d85c8709398b975141,236,1,38.0,3,5,5,355
19749,345f372c11ec16bd9ebc7e95e935cb5c,102,1,15.0,5,5,5,555
19755,3461380430ed4eb137d3478cfab7597d,210,1,21.99,4,5,5,455
19765,34667b3da73667b109439101ac3959d3,323,1,30.21,2,5,5,255
19768,3469ecbf8d28db8a8023596f1176ad3c,408,1,25.0,2,5,5,255
19769,346a1210995a24e531bfeccd3d9d3684,201,1,19.9,4,5,5,455
19770,346ab1fdab6b10d0142d0ba28e58b7a1,60,1,36.75,5,5,5,555
19771,346b20d184e7206d1b55ba6edabd61d6,160,1,34.9,4,5,5,455
19773,346b5432650859114e6043a06348af7a,120,1,34.99,5,5,5,555
19776,346c9464516a104c5beac7ff17ff4a1c,497,1,19.99,1,5,5,155
19778,346cf831cf5480e8955e249de733c9e9,516,1,27.9,1,5,5,155
19793,3476d1493473d35c8248360967722adf,588,1,6.0,1,5,5,155
19800,347e101206864757b72e2b1b64a3cf5a,98,1,22.32,5,5,5,555
19805,348322e3990d211b56ab785310ffb087,411,1,19.99,2,5,5,255
19809,34841093a29dfdd41748b1df314e6580,102,1,16.0,5,5,5,555
19820,348dab3f7710f2be30559eb101ff7696,141,1,22.99,4,5,5,455
19824,348ef1537e9e0c1e2c783d7132570c8e,309,1,25.99,2,5,5,255
19825,3491062b95387d22e7378f83a9866e69,322,1,19.99,2,5,5,255
19830,34937f7e6edeae4de7a92932002788b9,165,1,29.99,4,5,5,455
19834,3496529d577177be0fa71ee60b497e0f,92,1,35.0,5,5,5,555
19835,3496ae519f723f833df3bf7790d0ba20,237,1,25.9,3,5,5,355
19838,349831a25e77f136daa5f6363e8ed5df,435,1,29.9,1,5,5,155
19847,34a00627e6ef9fa9a9938f788a765926,314,1,27.99,2,5,5,255
19855,34a312ed7062ff88eaf16f9542aa2748,553,1,27.9,1,5,5,155
19859,34a57d208c01c5a0d4cb4cfb232e647d,158,1,8.9,4,5,5,455
19860,34a7113ee408811be7f4bfc68651bde5,192,2,23.98,4,5,5,455
19865,34a989f546130d326970d7f3f160e9ea,425,1,23.99,1,5,5,155
19872,34aff65d100d6bc40a108e53b2d261a6,270,1,29.5,3,5,5,355
19880,34b3b3f183f9d4bc8f747fd07e34245b,49,1,21.9,5,5,5,555
19881,34b4cd430a4483d558e6a1f3bc94c88d,224,1,39.49,3,5,5,355
19885,34b940a65cdafb66d26675441dad9284,253,1,29.99,3,5,5,355
19895,34c059ffa44982e5208d2ced3c986b51,197,1,18.9,4,5,5,455
19898,34c21afe73cc4daec8c74993e55d97b6,61,1,16.0,5,5,5,555
19901,34c3b0bf0429912964bfb5cb7216a7d3,336,1,29.99,2,5,5,255
19904,34c58715f182abe848f018fa420a72ed,382,1,12.9,2,5,5,255
19906,34c64a1419d05c418e0b79430d90f6b9,251,1,12.9,3,5,5,355
19912,34c963eb186886d8b6c86c1678b98953,141,1,18.9,4,5,5,455
19914,34cbb3a993660a0bba756a17b94207c0,344,1,27.99,2,5,5,255
19930,34d9abbd51f86b7faec4fb8bd8a630d5,620,1,26.8,1,5,5,155
19932,34db1359df25493318a18179ae5d4aea,325,1,12.99,2,5,5,255
19950,34ebe2efa87835e9850707112d1a6a33,300,2,24.98,3,5,5,355
19952,34ec582035f4cb42bea43bfa1335c204,53,1,33.0,5,5,5,555
19956,34f11687d0a6e87ecd8f7a3fbf7e29b4,434,1,29.9,1,5,5,155
19959,34f4621d799ac14523b39ac5ae2eaadf,546,1,20.9,1,5,5,155
19971,34faa9a948b3263e8ec9863bbd1456ab,530,1,34.9,1,5,5,155
19975,34fcc45e826ad499a61737ea97e8b3d6,294,1,19.9,3,5,5,355
19976,34fd04888ab79b3b54d234056f63152b,145,1,26.9,4,5,5,455
19978,34fd70c1a2c8eb090994690ff3cfdd0c,305,1,32.99,2,5,5,255
19981,350010e736cdc59d9b04c4835b38ee79,506,1,35.0,1,5,5,155
19982,35009b941a378f88e841eeb4535757d5,238,1,21.99,3,5,5,355
19983,3500a1438f295a3fc24450868008c78d,195,1,29.9,4,5,5,455
19996,3509c843a061d65a8ab7ec2937d39e2f,256,1,32.98,3,5,5,355
20000,351123eeaba93a8a1d45b42c188d6eee,223,1,39.0,3,5,5,355
20003,351237f09455eb12770b331e3bab5e08,420,1,16.0,2,5,5,255
20004,351240651e01921b3ee7b4ec30dc2f77,183,1,19.9,4,5,5,455
20010,351635175fa82fa267190c70c28d7996,96,1,23.99,5,5,5,555
20014,351862afb171174da309fadda7304c76,286,1,13.65,3,5,5,355
20015,35189beb274359f6244b9b70af5cd87d,370,1,19.9,2,5,5,255
20020,351a70ced211e5f92c119a0b7a72090b,319,1,16.9,2,5,5,255
20021,351ac62584c46e642f67aacd3db5836c,278,1,23.99,3,5,5,355
20025,351b7691a1c095b564f88fd4bf66e81b,477,1,24.5,1,5,5,155
20026,351ba257ff8f46b84420f830e5bcedd0,132,1,28.9,4,5,5,455
20027,351c4091b6f035cbc49b25c86db368fc,538,1,34.99,1,5,5,155
20036,35236f5e05cf71a79272e7d0cf521db5,298,1,39.0,3,5,5,355
20040,35247293b6797becb9d7750b318b85f5,98,1,19.2,5,5,5,555
20041,3524f26e642f1815c236c83699035b69,173,1,16.5,4,5,5,455
20044,35273bc197dae9984f65ccc22835ad02,291,1,10.99,3,5,5,355
20058,35305c48e57a6259af306e3f2c9fb553,228,1,27.0,3,5,5,355
20060,3530865b2f80d5b074540d8a2fed21c0,329,1,34.99,2,5,5,255
20070,353608eaf3b311dbca6723b003449fba,432,1,24.9,1,5,5,155
20071,35360c7bf285a50013e36d0d6fd0180c,188,1,25.0,4,5,5,455
20075,353952e62cadb2ca49e3e4951fa06697,389,1,35.39,2,5,5,255
20076,35397e5e5c05c75d3793c10a0d29361d,120,1,24.0,5,5,5,555
20092,3540507264d3464eff1ed1be3e92c502,84,1,27.49,5,5,5,555
20101,35482a246830bbc5d40ae2e56407abe8,418,1,14.9,2,5,5,255
20111,355077684019f7f60a031656bd7262b8,720,1,29.9,1,5,5,155
20113,35514175c242f45e81cb61bc1a973323,284,1,13.7,3,5,5,355
20118,355474d121f6ea4623bbf34bbe80739b,523,1,23.9,1,5,5,155
20122,355767124591b6224d962485bd1fa883,53,1,19.9,5,5,5,555
20123,3558747b3ee96652d1c0f55f1e898682,174,1,14.0,4,5,5,455
20132,355c2aa61e6c0635c827fff8acf4dcd2,320,1,13.9,2,5,5,255
20138,3560402b2a4ff51a8fc728b55234539c,244,1,29.99,3,5,5,355
20141,35647463ddcfa9e24f6ae04d3cb97cda,137,1,39.5,4,5,5,455
20142,35647e39316747b2bb470dc93ddb67aa,134,1,5.0,4,5,5,455
20144,35649f8c1d7c545186e5679cf6294362,532,1,29.99,1,5,5,155
20147,35658cd4402d33f3e7622486e64714a6,56,1,27.99,5,5,5,555
20148,356788ba3ba9a9080367ee0d4e63848e,197,1,27.99,4,5,5,455
20152,356a7b8a722cb4c3b2041c0807c1ed8f,301,1,34.3,3,5,5,355
20154,356c9b7649ebd5cabf095172e8801a57,552,1,9.5,1,5,5,155
20157,356db73529dc6e2c37f3712f9a2c67da,78,1,12.99,5,5,5,555
20160,356f911f4a74dd8d365a720285b1c5db,310,1,23.8,2,5,5,255
20161,357021c0b7dd2932d05c91cd16426909,265,1,19.9,3,5,5,355
20178,357e87b35149a16a798b9fc374d3a22b,78,1,21.99,5,5,5,555
20186,3583e7045ba9171afe0674eb209fb6ee,340,1,29.9,2,5,5,255
20188,35853760952869ed5b3b7f185eb15ddc,266,1,25.0,3,5,5,355
20199,358ca9696b80fc7ad50eb9ad164c606f,99,1,34.9,5,5,5,555
20209,3591f887df153da2719e91fbfb37817c,293,1,33.0,3,5,5,355
20211,35939fb9cef5fb267abdccfe56f1de5e,299,1,39.0,3,5,5,355
20217,3598960a3a0a4f66538e48e4335c3e1c,198,1,24.9,4,5,5,455
20218,359a2f5153fd7d2d178c72aa9e701e45,238,2,24.2,3,5,5,355
20219,359a6a601e39e02fa99b31f11f104594,254,1,25.9,3,5,5,355
20224,359cb0d7499e2a6703e7e59a397e0101,190,1,18.75,4,5,5,455
20226,359dfe341740d8b8b0608244ebd9fc67,161,1,8.49,4,5,5,455
20227,359e378dbc46732027e95ff1a5d88bd7,57,1,29.9,5,5,5,555
20231,35a04aa2658d28a4d904cbd9427494a7,417,1,34.99,2,5,5,255
20235,35a2b4e033bc862686a6634fb2b5ca3f,281,1,13.3,3,5,5,355
20236,35a35120489021f8434e231cdb81828a,340,1,24.5,2,5,5,255
20249,35a8a7cebe2160d0beece67004901f88,264,1,31.9,3,5,5,355
20252,35aabaccc2c7476c4dd5f81192a067d1,258,1,14.4,3,5,5,355
20254,35acd266353bf5c3f4cfbbf2af784790,67,1,38.99,5,5,5,555
20255,35acf0e42c5446de6cfaa0d8637b2177,171,1,24.99,4,5,5,455
20260,35af9db017c64c3410a255c75375b15f,471,1,24.88,1,5,5,155
20261,35b031db03bcb2b6e37e2ed393ab3720,341,1,17.9,2,5,5,255
20266,35b21cec4edd637b7520d3312530724f,228,1,35.99,3,5,5,355
20271,35b6010ad8b185e27365ae8366cbb76d,420,1,32.5,2,5,5,255
20278,35ba8f2876a0059b2946b6674856c6dd,391,1,7.9,2,5,5,255
20280,35bc87103d16a383cf9a98b672d3bb3e,85,1,22.13,5,5,5,555
20281,35be0e9bcdc8a3efe98c9d9523e72439,504,1,19.9,1,5,5,155
20284,35c01c5f551e1d41b65b9164b1f34386,181,1,34.0,4,5,5,455
20287,35c305ab657a51a698c1abd317c59db2,95,1,16.99,5,5,5,555
20290,35c4ec67fc777b98caee64bd92e37276,258,1,25.0,3,5,5,355
20291,35c5ad270bff076f7b5c235849efe96e,186,1,39.8,4,5,5,455
20298,35c908161260a179c555565db5170a80,375,1,29.9,2,5,5,255
20299,35c919d9901b83235d3f9790ef39e7cb,154,1,35.9,4,5,5,455
20300,35c922a335b8a914109d58b13b9b36cb,462,1,39.0,1,5,5,155
20302,35cba8240cff7a8485121c06c306f534,300,1,21.9,3,5,5,355
20303,35cbf6c19a9998b7e13495e4faa9382d,447,1,25.99,1,5,5,155
20310,35cd76ea1bbf59e4fa073e8288b80dc0,64,1,36.9,5,5,5,555
20311,35cde6d465303cfec038ae1ee3974089,236,1,35.0,3,5,5,355
20312,35ce0878563c58ae6204141b827a6b86,202,1,29.99,4,5,5,455
20314,35ceb0ca31f6af7fee0c6e6d39f98e56,390,1,26.9,2,5,5,255
20315,35cf1d9948d4dedcf1be0461d72a35e7,131,1,28.0,4,5,5,455
20317,35d033f9f67cb0d4e28e2bb6e971ce85,575,1,12.99,1,5,5,155
20327,35da1bb3d702118ffa90db700d531c35,496,1,12.99,1,5,5,155
20335,35dde8b71e296fda7105a45884c5dd38,490,1,19.9,1,5,5,155
20336,35de295c9053e824f7df2631a2b60b00,485,1,35.99,1,5,5,155
20339,35df3e8a58fe7d040ed21c7d521f8711,561,2,31.98,1,5,5,155
20342,35e298c87eda487ae60b5d6e1b34e4ee,82,1,29.99,5,5,5,555
20346,35e3c475bf7bcacdb7ba3a698f7a56c8,109,1,12.3,5,5,5,555
20347,35e4137487e7d29bf21e0a4167fd0699,195,1,27.3,4,5,5,455
20350,35e459cd733a3cb6d98f593fcc9d67db,253,1,4.99,3,5,5,355
20357,35e87ef5e133284e1e2ccbc8f8816d57,50,1,12.99,5,5,5,555
20358,35e8f2cff4eeed925cfa42f6731a4425,166,1,34.99,4,5,5,455
20368,35edc87c2142977597491383fc6ad092,197,1,30.21,4,5,5,455
20373,35f09e03979308b23060cf03c2006373,362,1,29.0,2,5,5,255
20380,35f68adc8ec170ab999117525306afc9,129,1,28.9,5,5,5,555
20386,35fb3e0ae956da83065f0215c8ca148f,375,1,39.0,2,5,5,255
20388,35fd70b44c6c7abfd28a469e9a85f0cd,491,1,24.9,1,5,5,155
20389,35fe44c88688bcbca1ec3b92d7930e59,299,1,20.0,3,5,5,355
20396,3600815cf5b1dd91f6ad4c6cb968908a,61,1,12.0,5,5,5,555
20402,360469aa13eab175485990e06ee97896,130,1,38.9,5,5,5,555
20404,3607518c886ddcf179860144a18dbff0,407,1,32.96,2,5,5,255
20405,360782688ff472f1adbd47a85861751e,174,2,36.65,4,5,5,455
20409,3609e81d0c4d558c178307ccd23540a5,167,1,26.99,4,5,5,455
20410,3609ff0cc79e7a07b4cc0616fa16aad0,151,2,35.8,4,5,5,455
20417,360d84083dc972ab6f34d90ee8c44dbf,333,1,24.9,2,5,5,255
20443,361f3288b93187d40ba2e3da34ec57c2,434,1,19.9,1,5,5,155
20444,361fdb99ba935f962692efed864a6c72,165,1,18.9,4,5,5,455
20448,3620f09ca2a6965b41b067de5a1d6ce3,354,1,18.9,2,5,5,255
20452,3622212810b9193c5ebf77083e75a164,299,1,27.99,3,5,5,355
20453,36229c07f9122516f4f75bf0f53f445c,174,1,30.0,4,5,5,455
20457,3625bccaee4e0266d9acb795cd0666d8,474,1,21.9,1,5,5,155
20463,36280de836e519ab5004690b9219df9b,259,1,29.99,3,5,5,355
20464,36296254382f4dba3677937dcb5285f5,192,1,29.9,4,5,5,455
20468,362e8547ed41f5bc4e7eccffb84c698d,117,1,35.0,5,5,5,555
20470,362fb55878be69134ae94f39da032183,277,1,34.9,3,5,5,355
20473,3630d72b7bc768b5d2bb45844561e7f7,375,1,12.0,2,5,5,255
20479,3634a95f9744f906816e3369c09ca6f0,182,1,34.2,4,5,5,455
20481,36383547774f6c708d599bfe34f76a45,471,1,38.97,1,5,5,155
20482,3638a3325d0a96fa162961de63103f7b,460,1,29.9,1,5,5,155
20486,363c2e47fb53ec36998ad4b232a12952,281,1,19.89,3,5,5,355
20488,363dddbc708c46ffbd3d3860c79a54da,147,1,37.84,4,5,5,455
20490,363e8e98cdf4f37226e768da1154b3e2,274,1,12.0,3,5,5,355
20494,36414b18573fb1e92312ac589de40540,356,1,31.9,2,5,5,255
20498,364459e1449293f93efb99239e0494d5,524,1,16.99,1,5,5,155
20500,364543b76991d783f53202967dd031ce,410,1,29.99,2,5,5,255
20503,36478c0e016a642d15a5dffc20b56c4c,225,1,27.9,3,5,5,355
20509,364f08c216b6e5c4810e198fe984416d,481,1,17.99,1,5,5,155
20515,3651260dcfacc8962f8ba0a0df6000cf,517,1,37.99,1,5,5,155
20516,3651330d739846f56c063a957dc3a312,179,1,29.3,4,5,5,455
20521,3654b6ccbba27cc2fc3fc52ac93ba937,48,1,18.99,5,5,5,555
20533,365b0f8d41438069e3d02ca7cb0e1f35,136,1,26.9,4,5,5,455
20538,365f59acfd69dc1ca68ba1da9098670b,130,1,24.99,5,5,5,555
20539,365fade8f6d6113cafba55e06ab251ab,274,1,28.99,3,5,5,355
20541,3661cbc69cc73b275677f372072b3ae0,421,1,24.9,2,5,5,255
20544,36648b18906353abea5d060f554acb0e,620,1,34.9,1,5,5,155
20550,366aad4c0b88295f86ab74493e9dbfd6,68,1,27.9,5,5,5,555
20551,366aca7911ab9972f9491b316f67183a,327,1,20.0,2,5,5,255
20554,366b8c2f62d61163eb6174f77458478b,358,1,29.9,2,5,5,255
20562,366fb612efb2c56314f956bd01552b0a,330,1,38.9,2,5,5,255
20566,367163bdcc25d2ab5b6748c0068e0e32,621,1,25.0,1,5,5,155
20572,3675394f0009e5824a8267c5e1ccc2b2,391,1,16.9,2,5,5,255
20574,367605b57e5253221b9d9fd586e4bf89,363,1,35.0,2,5,5,255
20576,36774face3b8ee84925f7ed49dd56c42,193,1,12.95,4,5,5,455
20586,367f881e0ee513cc57aff2ee105b0e88,242,1,29.99,3,5,5,355
20588,368007c7af210b8120dee45313b707d7,230,1,19.9,3,5,5,355
20592,36835ef37cf8330cd51ce0dd0dc39bf4,318,1,19.9,2,5,5,255
20594,3684d4cae3dfe07bd673aeb1db653210,371,1,23.99,2,5,5,255
20595,3686d7b969e7ed67da23f8db45a49954,280,1,29.9,3,5,5,355
20596,3687139e02b5d30a66b9bcdf2cba3bcd,81,1,17.0,5,5,5,555
20602,368a12a44679f602d2dfaec782f49a03,552,1,24.6,1,5,5,155
20603,368acaa62ae2f7339d7a5a1a9ca82232,320,1,29.99,2,5,5,255
20606,368cbdd696020410f70f2dcf1ec31f72,393,1,22.9,2,5,5,255
20608,368e258dda184b5d0df5778ae933c0a1,326,1,35.0,2,5,5,255
20609,368ef47600586c4e34622f08d6ef08a7,84,1,38.9,5,5,5,555
20611,36903ac1fad652172df8501ed7b06146,71,1,39.0,5,5,5,555
20613,36907fae21e0e2580f53529e419203e5,354,1,12.0,2,5,5,255
20616,36913fd0a906fcb755745fc9641329bc,441,1,35.0,1,5,5,155
20618,3692097ced25d93525a447a4276fcf2f,356,1,39.0,2,5,5,255
20623,36939c0a74b637867a130b7ed0f531ad,244,1,12.3,3,5,5,355
20624,3693addb34dbece0338f511bf16bb99f,237,1,24.89,3,5,5,355
20626,369522f800df0cc10ec9306a5dfb7e75,162,1,29.9,4,5,5,455
20628,369681dede08381d68cdbc2e76f226d6,83,1,18.9,5,5,5,555
20631,369708cabd9831ea6fde670a3b602a92,413,1,12.99,2,5,5,255
20633,36996dd434790007af16ee5f9f64f4ea,74,1,19.99,5,5,5,555
20634,3699a9b3bf6e5816cc548647349f490c,448,1,20.9,1,5,5,155
20642,369bcb82cdff39c928c145a9bcad9e29,266,1,29.99,3,5,5,355
20656,36a1b010890ea2e12107fe6ff24cb7bb,358,1,13.9,2,5,5,255
20662,36a55a60f18b9cf47ec2b374f2c097ea,123,1,15.0,5,5,5,555
20666,36a7fa9b72bfadd847f369c2e58ea92c,180,1,38.85,4,5,5,455
20674,36ab05a0017f0f71c0a7277862e9871a,47,1,25.0,5,5,5,555
20679,36ae33f8b0c9cd10fbb63163756e7714,374,1,28.8,2,5,5,255
20685,36b3d8619300c9c57d92f7a175452db9,48,2,29.8,5,5,5,555
20686,36b5414e4821e8d2f98acdeb8e180059,237,1,29.9,3,5,5,355
20687,36b56d749b05761cbde563cc6c791cab,459,1,31.9,1,5,5,155
20690,36b7395b5e6826109ad8846f08cab633,208,1,30.5,4,5,5,455
20693,36b978fee6782172875b2f50f047f475,232,1,27.99,3,5,5,355
20696,36ba0a3872f465051b070a89f8f40c38,311,2,23.8,2,5,5,255
20697,36ba36f9ad40d562a0e6a61c9ea02974,129,1,32.99,5,5,5,555
20698,36ba5f579e86995033b6708df796697a,237,2,20.0,3,5,5,355
20706,36bdb1c5b627db2a634745c53ec994a2,566,1,17.99,1,5,5,155
20718,36c82ac8588030097d3f7aca9640518e,321,1,19.99,2,5,5,255
20721,36cba08df023967e12f8bfdea7ea2a65,293,1,22.2,3,5,5,355
20722,36cc031ab99b639ada133b4cb346f826,548,1,12.9,1,5,5,155
20723,36cc844b2f496f003881ddf803ec6aa7,124,1,34.99,5,5,5,555
20728,36cee34dc9a7b76544d0f8c2ce2b54f1,64,1,28.99,5,5,5,555
20731,36d02abe1f902dc19db2f63819390ea2,144,1,25.56,4,5,5,455
20736,36d38da46c36b3d6e53020634e2be979,259,1,29.9,3,5,5,355
20738,36d3a1fdfe49d86395c631a7ea4dea63,225,1,29.99,3,5,5,355
20746,36da7c51f19174ae1a925ae5ec0e0a3d,286,1,38.99,3,5,5,355
20754,36e20e5f3794cf014fef196438092c98,262,1,18.9,3,5,5,355
20761,36e4785e6af078e76b3bb38251b2b820,130,1,12.88,5,5,5,555
20772,36ec48f81f70117eee115da4b60a50a6,337,1,34.0,2,5,5,255
20774,36edc1ad7d7ef3c71fa4add41f525c0d,452,1,19.99,1,5,5,155
20778,36efc382554075c5e617faf800445551,159,1,12.49,4,5,5,455
20807,3707357d878ff449b2ccf59b03acd9d2,147,1,24.99,4,5,5,455
20813,37098aaebe2e2e211a48742c17c9567e,526,2,39.4,1,5,5,155
20815,370a626b0e9d9f6657e160a36eea1048,98,1,14.75,5,5,5,555
20819,370beb82ba0d76cd2e15e6fd9d252abe,154,1,19.99,4,5,5,455
20839,371d3497b3c664756ce51784d09adfe4,350,1,19.99,2,5,5,255
20841,371e1236f73c27c52e1d25928463c0c2,215,1,8.5,3,5,5,355
20858,372864e90194a3ea999f6cda5d954956,420,1,36.5,2,5,5,255
20862,372c809b0a64a795234e537135754dc6,204,1,10.99,4,5,5,455
20863,372c98a82300263bd02a4a56e2cc9526,139,1,19.9,4,5,5,455
20869,37346b142cf550a61beade652896f249,237,1,35.0,3,5,5,355
20877,373c306e1b5aedeb0c81d09d33524e61,309,1,21.9,2,5,5,255
20879,373e9a798e46e7800f58a27b5462b073,351,1,27.9,2,5,5,255
20890,37443de33b5b20b5fa0f6409e3e40708,174,2,38.0,4,5,5,455
20893,37477516d7b6f959ce137f49f1842a72,238,1,39.0,3,5,5,355
20898,37495158e596d9ed20f3a53e8beab81b,356,1,24.99,2,5,5,255
20901,374c2cd14b14f5f05c0f2cd304c12e75,434,1,26.69,1,5,5,155
20910,37522a871660ce8e75a583e9b4203793,127,1,17.9,5,5,5,555
20911,3752551df5449159b916410bb81a13c0,414,1,14.99,2,5,5,255
20922,375b5ab5edbb2f6dd15ebf6a19a32f55,84,1,24.9,5,5,5,555
20924,375cbd7523ce85e60375cb07a0dabc63,354,1,21.9,2,5,5,255
20931,3761fb97ef1682ad84904bc2fb970b7d,190,1,21.99,4,5,5,455
20934,376b09019901a4e8c4006c34cdb0d154,159,2,39.8,4,5,5,455
20939,376bdeec297b1446d89c29cd03296b4e,526,1,32.99,1,5,5,155
20941,376c8b9583b94167b5869fad6d6155db,292,2,28.2,3,5,5,355
20943,376d76b265bc3a8ae7696cfb112d3d8e,159,1,35.76,4,5,5,455
20944,376ddbc5c30798ee6a6befe4202ff7bb,175,1,19.9,4,5,5,455
20947,3770b28ef0626cf945d6f4129077c7ae,242,1,27.9,3,5,5,355
20948,37710b7e3cc24bbf318f4c61a5079131,383,1,36.9,2,5,5,255
20950,3771be0d7801bd5fe36223f4c83675b7,83,1,32.0,5,5,5,555
20966,377adbb777636f7476c1389734ad896c,230,1,29.9,3,5,5,355
20967,377b2cc53afa03ea26f0a70208ec4bf7,110,1,34.9,5,5,5,555
20970,377d5824d96efc701b5466d2ab7a989c,344,1,32.5,2,5,5,255
20972,377e81546d7d92c97c710a231e747c45,427,1,19.9,1,5,5,155
20974,377f47be1e40177751881844802d210e,529,1,7.9,1,5,5,155
20983,3784cf17b9988a3cfca0372c69901bc7,298,1,15.99,3,5,5,355
20984,378516f0506604e67868c3517983caec,475,1,36.9,1,5,5,155
20995,378bdab88fcf7182b0d5c82dd755c3d4,545,1,16.99,1,5,5,155
21012,37991a544e6b4464522b1b09e11ca843,262,1,8.33,3,5,5,355
21019,379c3e76fd8e9b835118c773be96ac2c,526,1,19.9,1,5,5,155
21021,379c5af8df5332d211ab4c9059b0aae1,441,1,34.99,1,5,5,155
21041,37ace61b03edce757da03dddbb3edac2,354,1,30.0,2,5,5,255
21043,37ade1977ac8f2bcc9d8b42cce744db6,545,1,39.0,1,5,5,155
21062,37b8bf00dc7973d1bdc58fdbfeaee55e,82,1,28.28,5,5,5,555
21064,37bac99ac2045d59bf00c217cfd316cf,323,1,37.0,2,5,5,255
21065,37baee082b2deb84f52d3444b9922453,174,1,24.9,4,5,5,455
21067,37bcb1035c6a4b6d713e03801dc3bbe1,123,1,34.99,5,5,5,555
21075,37c16b1cea3444073ad6d3ad77dccae7,325,1,19.9,2,5,5,255
21077,37c19e14f0f664e83d2068be6b1f44dc,188,1,13.3,4,5,5,455
21078,37c23404aab3d041ba25a080039f5b1b,265,1,19.9,3,5,5,355
21083,37c4bbb8a4a1e07eb66ac61ed57d5f8b,313,1,29.9,2,5,5,255
21094,37cc9761b240cba114644f5f01630f55,314,1,35.9,2,5,5,255
21107,37d690c79919bb1d5e34370df11fa2c7,421,1,18.9,2,5,5,255
21109,37dab02dba724717bf07e823bcc44742,530,1,9.9,1,5,5,155
21111,37dafcdee86df7843f93d4b4d5325dde,229,1,38.4,3,5,5,355
21117,37e0c8670f74e2b2ae814f778d182024,419,1,34.9,2,5,5,255
21118,37e1e85933b178ab35f10dfa332dd4bc,362,1,16.9,2,5,5,255
21131,37ec9c358c076750b0dac910c9d10b61,189,1,31.9,4,5,5,455
21132,37ed0b3fa78fab54b771fc1e2723c5d0,398,1,33.0,2,5,5,255
21140,37f3ba51e96268505c74bc8cc6fd252d,432,2,39.8,1,5,5,155
21147,37fa50b0a70463d905d00496703b997d,459,1,34.9,1,5,5,155
21148,37fabcd441dba986055c4d49066f3757,194,1,7.0,4,5,5,455
21151,37fc16e6f7454488690917f99c907505,241,1,10.99,3,5,5,355
21155,37ff7057c2badd64a377d87516b5158e,103,1,19.9,5,5,5,555
21164,3803547f820b1e10b7ad9c7985f06753,454,1,27.9,1,5,5,155
21165,38035f7211d99bf039f981959f50e925,176,1,15.0,4,5,5,455
21169,3805b1ce76c57fdfe5753f197c762200,88,1,17.9,5,5,5,555
21179,380d316d4bde46cebc363189d032d1da,91,1,21.6,5,5,5,555
21181,380dc573dc0a5307da8e92e6f1edd891,155,1,18.9,4,5,5,455
