,customer_city,price,cumulative_sum,cumcut
2180,chorozinho,359.0,13517411.410000073,0.9787615362927174
2181,abadia dos dourados,358.9,13517770.310000073,0.9787875233330405
2182,taquaracu de minas,358.0,13518128.310000073,0.9788134452066423
2183,alvaro de carvalho,358.0,13518486.310000073,0.978839367080244
2184,buriti dos lopes,357.9,13518844.210000074,0.978865281713099
2185,ribeirao do sul,357.9,13519202.110000074,0.9788911963459539
2186,afranio,357.9,13519560.010000074,0.9789171109788088
2187,peixoto de azevedo,357.7,13519917.710000074,0.9789430111301701
2188,morpara,357.12,13520274.830000073,0.9789688692851999
2189,goncalves,356.9,13520631.730000073,0.9789947115105866
2190,indiapora,356.67,13520988.400000073,0.9790205370822557
2191,sales,356.52,13521344.920000073,0.9790463517928045
2192,caravelas,356.4,13521701.320000073,0.9790721578144572
2193,jari,354.8,13522056.120000074,0.979097847984161
2194,redentora,354.59000000000003,13522410.710000074,0.9791235229482963
2195,florida paulista,353.79,13522764.500000073,0.9791491399864569
2196,sucesso,352.9,13523117.400000073,0.9791746925819711
2197,rio maria,352.88,13523470.280000074,0.9792002437293359
2198,fundao,352.8,13523823.080000075,0.9792257890841033
2199,caiaponia,352.78,13524175.860000074,0.9792513329907212
2200,capela de santana,352.0,13524527.860000074,0.9792768204195139
2201,serra dos aimores,351.82,13524879.680000074,0.9793022948149624
2202,ibipitanga,349.98,13525229.660000075,0.9793276359806696
2203,marechal deodoro,349.9,13525579.560000075,0.9793529713537793
2204,bequimao,349.9,13525929.460000075,0.979378306726889
2205,paripueira,349.9,13526279.360000076,0.9794036420999986
2206,boa vista das missoes,349.9,13526629.260000076,0.9794289774731083
2207,governador portela,349.8,13526979.060000077,0.9794543056054712
2208,arneiroz,349.6,13527328.660000077,0.9794796192563403
2209,taciba,348.98,13527677.640000077,0.9795048880145792
2210,carinhanha,348.9,13528026.540000077,0.9795301509802208
2211,tomazina,348.8,13528375.340000078,0.9795554067051155
2212,forquilha,348.47,13528723.810000079,0.9795806385355457
2213,sao roque do canaa,348.0,13529071.810000079,0.9796058363344659
2214,augusto correa,347.99,13529419.800000079,0.9796310334093113
2215,massaranduba,347.86,13529767.660000078,0.9796562210711859
2216,bandeira,347.71,13530115.37000008,0.9796813978719403
2217,sao miguel do anta,347.18,13530462.550000079,0.9797065362967365
2218,moncoes,346.98,13530809.53000008,0.9797316602400391
2219,governador eugenio barros,346.32,13531155.85000008,0.9797567363944127
2220,serrania,345.89,13531501.74000008,0.9797817814135751
2221,moreira sales,345.67,13531847.41000008,0.9798068105030945
2222,ouvidor,345.0,13532192.41000008,0.97983179107961
2223,serra azul de minas,344.99,13532537.40000008,0.979856770932051
2224,aratuba,343.9,13532881.30000008,0.9798816718603518
2225,indiana,343.89,13533225.190000081,0.9799065720645778
2226,pongai,343.8,13533568.990000082,0.9799314657521317
2227,timburi,343.3,13533912.290000083,0.9799563232359515
2228,sertania,343.29,13534255.580000082,0.9799811799956966
2229,monte verde,343.09999999999997,13534598.680000082,0.9800060229980226
2230,tejupa,341.37,13534940.05000008,0.9800307407354288
2231,imaculada,340.89,13535280.940000081,0.9800554237172504
2232,imigrante,340.8,13535621.740000082,0.9800801001823998
2233,cambuquira,340.76,13535962.500000082,0.9801047737512504
2234,iacu,340.7,13536303.200000081,0.980129442975653
2235,santa clara do sul,339.99,13536643.190000081,0.9801540607907531
2236,pacuja,339.95000000000005,13536983.14000008,0.9801786757095545
2237,apuiares,339.89,13537323.030000081,0.9802032862839078
2238,lunardelli,339.88,13537662.910000082,0.9802278961341866
2239,itacarambi,339.79,13538002.700000081,0.980252499467793
2240,nova lacerda,339.74,13538342.440000081,0.9802770991810262
2241,carnaubais,339.0,13538681.440000081,0.9803016453127329
2242,coroaci,338.9,13539020.340000082,0.9803261842036928
2243,tocos,338.9,13539359.240000082,0.9803507230946527
2244,jundiai do sul,337.96999999999997,13539697.210000083,0.9803751946466671
2245,sao domingos do prata,337.89,13540035.100000083,0.9803996604060842
2246,nipoa,337.8,13540372.900000084,0.9804241196488291
2247,jumirim,337.6,13540710.500000084,0.9804485644100804
2248,arroio grande,336.77,13541047.270000083,0.9804729490731331
2249,monte carlo,335.5,13541382.770000083,0.9804972417787011
2250,palmeiras de goias,334.8,13541717.570000084,0.9805214837990416
2251,macedonia,334.21,13542051.780000085,0.9805456830989758
2252,dom pedro,333.77,13542385.550000085,0.980569850539624
2253,satuba,333.73,13542719.280000085,0.9805940150839735
2254,xambioa,333.67999999999995,13543052.960000085,0.9806181760079495
2255,serra do ramalho,331.99,13543384.950000085,0.9806422145633045
2256,antonio carlos,331.6,13543716.550000085,0.9806662248797468
2257,guaruja do sul,331.44,13544047.990000084,0.980690223610994
2258,cumaru,330.99,13544378.980000084,0.9807141897588808
2259,pien,330.4,13544709.380000085,0.9807381131863613
2260,constantina,330.0,13545039.380000085,0.9807620076508545
2261,monsenhor tabosa,329.8,13545369.180000085,0.9807858876338542
2262,tanque novo,329.59,13545698.770000085,0.9808097524112854
2263,sabinopolis,329.57,13546028.340000086,0.9808336157405674
2264,iacanga,329.39,13546357.730000086,0.980857466036505
2265,jambeiro,329.26,13546686.990000086,0.9808813069194718
2266,hulha negra,329.0,13547015.990000086,0.980905128976497
2267,uniao,329.0,13547344.990000086,0.980928951033522
2268,arenapolis,328.85,13547673.840000086,0.9809527622294268
2269,sao goncalo do rio preto,328.19,13548002.030000085,0.9809765256364026
2270,ribeirao do pinhal,328.0,13548330.030000085,0.9810002752859596
2271,nova ipixuna,328.0,13548658.030000085,0.9810240249355164
2272,bento de abreu,327.98,13548986.010000085,0.981047773136924
2273,jesuania,327.98,13549313.990000086,0.9810715213383315
2274,lavinia,326.8,13549640.790000087,0.9810951840989267
2275,pendencias,326.5,13549967.290000087,0.9811188251372814
2276,goianinha,325.3,13550292.590000087,0.9811423792866744
2277,serrolandia,325.0,13550617.590000087,0.9811659117138267
2278,botupora,325.0,13550942.590000087,0.9811894441409792
2279,montanhas,325.0,13551267.590000087,0.9812129765681316
2280,vieiras,325.0,13551592.590000087,0.981236508995284
2281,pedrao,325.0,13551917.590000087,0.9812600414224364
2282,jucas,325.0,13552242.590000087,0.9812835738495889
2283,tabuleiro,324.89,13552567.480000088,0.9813070983119199
2284,arapei,324.89,13552892.370000089,0.9813306227742508
2285,campinapolis,324.86,13553217.230000088,0.9813541450643576
2286,barra do mendes,323.99,13553541.220000088,0.9813776043599672
2287,utinga,323.89,13553865.110000089,0.98140105641483
2288,porto calvo,323.39,13554188.50000009,0.9814244722659587
2289,cordeiros,322.75,13554511.25000009,0.9814478417763078
2290,campestre,321.70000000000005,13554832.950000089,0.9814711352588152
2291,sao jose do turvo,320.6,13555153.550000088,0.9814943490931077
2292,ladainha,320.14,13555473.690000089,0.981517529619965
2293,sucupira do norte,319.9,13555793.59000009,0.9815406927690298
2294,caibate,319.9,13556113.49000009,0.9815638559180946
2295,juruena,319.9,13556433.39000009,0.9815870190671594
2296,igaci,319.89,13556753.28000009,0.9816101814921495
2297,santa izabel do oeste,319.89,13557073.170000091,0.9816333439171397
2298,fazenda nova,319.78999999999996,13557392.96000009,0.981656499101383
2299,bonfim,319.74,13557712.70000009,0.9816796506652529
2300,carmo da cachoeira,319.44,13558032.14000009,0.9817027805068823
2301,palmeira d'oeste,319.18,13558351.32000009,0.98172589152257
2302,eliseu martins,318.98,13558670.30000009,0.9817489880567641
2303,laranjal do jari,318.8,13558989.10000009,0.9817720715576139
2304,igaracu do tiete,318.15999999999997,13559307.260000091,0.9817951087176842
2305,joaquim tavora,317.98,13559625.240000091,0.9818181328444101
2306,ita,317.89,13559943.130000092,0.981841150454464
2307,pedra,317.58,13560260.710000092,0.9818641456182027
2308,rio casca,317.43,13560578.140000092,0.9818871299208211
2309,sooretama,317.35999999999996,13560895.500000091,0.9819101091549167
2310,laranjal,316.99,13561212.490000091,0.9819330615982491
2311,dona euzebia,316.89,13561529.380000092,0.9819560068008348
2312,ribeirao,316.4,13561845.780000092,0.9819789165237611
2313,piranga,316.19,13562161.970000092,0.9820018110411189
2314,iconha,315.74,13562477.710000092,0.9820246729751162
2315,bacuri,315.42,13562793.130000092,0.9820475117387236
2316,tunapolis,315.39,13563108.520000093,0.9820703483301071
2317,coelho neto,314.9,13563423.420000093,0.9820931494418311
2318,sitio novo do tocantins,314.9,13563738.320000093,0.9821159505535552
2319,conceicao das pedras,313.59000000000003,13564051.910000093,0.9821386568114958
2320,olho d'agua das cunhas,312.99,13564364.900000094,0.9821613196249557
2321,rancho queimado,312.89,13564677.790000094,0.9821839751976686
2322,itatim,312.69,13564990.480000094,0.982206616288888
2323,santa mariana,311.25,13565301.730000094,0.9822291531133532
2324,sao jose da bela vista,310.84000000000003,13565612.570000093,0.9822516602507565
2325,sao pedro da agua branca,309.9,13565922.470000094,0.9822740993251396
2326,feliz deserto,309.89,13566232.360000094,0.9822965376754482
2327,tuparetama,309.8,13566542.160000095,0.9823189695090846
2328,sao tomas de aquino,309.8,13566851.960000096,0.9823414013427211
2329,santa terezinha,309.79999999999995,13567161.760000097,0.9823638331763574
2330,sertao,309.49,13567471.250000097,0.9823862425636787
2331,vereda,309.4,13567780.650000097,0.9824086454343278
2332,pocoes,308.99,13568089.640000097,0.982431018617915
2333,mariluz,308.99,13568398.630000098,0.9824533918015023
2334,curaca,308.9,13568707.530000098,0.9824757584684173
2335,nova itaberaba,308.89,13569016.420000099,0.9824981244112576
2336,fruta de leite,308.8,13569325.2200001,0.982520483837426
2337,reserva,308.6,13569633.820000099,0.9825428287821004
2338,itanhomi,308.55,13569942.3700001,0.9825651701064017
2339,volta grande,308.38,13570250.7500001,0.9825874991214333
2340,ouro verde,307.96999999999997,13570558.720000101,0.982609798449403
2341,alto alegre,307.89,13570866.610000102,0.9826320919847752
2342,vera,307.79,13571174.400000101,0.9826543782794005
2343,turvo,306.99,13571481.390000101,0.9826766066480513
2344,conceicao da barra,306.87,13571788.2600001,0.982698826327806
2345,estreito,305.89,13572094.150000101,0.9827209750482419
2346,saudades,305.84,13572399.9900001,0.9827431201483043
2347,urubici,305.69,13572705.6800001,0.9827652543872465
2348,maria da fe,305.55,13573011.230000101,0.9827873784891432
2349,ceara-mirim,305.46000000000004,13573316.690000102,0.9828094960743678
2350,inubia paulista,304.98,13573621.670000102,0.9828315789040077
2351,brasil novo,304.9,13573926.570000103,0.9828536559410501
2352,claudia,302.68,13574229.250000102,0.9828755722335132
2353,oscar bressane,301.8,13574531.050000103,0.9828974248074043
2354,viseu,301.0,13574832.050000103,0.9829192194553209
2355,pocao,299.99,13575132.040000103,0.9829409409716946
2356,ribeiraozinho,299.98,13575432.020000104,0.9829626617639936
2357,almino afonso,299.9,13575731.920000104,0.9829843767636952
2358,paraibano,299.88,13576031.800000105,0.9830060903152475
2359,sideropolis,299.70000000000005,13576331.500000104,0.9830277908334554
2360,florestal,299.5,13576631.000000104,0.9830494768701697
2361,ibicoara,299.2,13576930.200000104,0.9830711411846436
2362,porto rico,299.0,13577229.200000104,0.9830927910176237
2363,iguatama,299.0,13577528.200000104,0.983114440850604
2364,pains,298.33,13577826.530000104,0.9831360421705805
2365,sao jose do rio claro,298.0,13578124.530000104,0.9831576195960926
2366,senador cortes,298.0,13578422.530000104,0.9831791970216046
2367,coluna,297.88,13578720.410000104,0.9832007657582206
2368,pantano grande,297.79,13579018.200000104,0.9832223279781643
2369,tres barras,297.34000000000003,13579315.540000103,0.9832438576147474
2370,gilbues,296.0,13579611.540000103,0.983265290225323
2371,camutanga,295.8,13579907.340000104,0.9832867083544052
2372,curiuva,295.70000000000005,13580203.040000103,0.9833081192427405
2373,colonia vitoria,294.90999999999997,13580497.950000104,0.9833294729291759
2374,oroco,294.9,13580792.850000104,0.9833508258915368
2375,ibimirim,294.79,13581087.640000103,0.9833721708890759
2376,angulo,294.7,13581382.340000102,0.9833935093699431
2377,carneirinho,294.5,13581676.840000102,0.9834148333693166
2378,irani,294.39,13581971.230000103,0.9834361494038686
2379,verissimo,294.12,13582265.350000102,0.9834574458884041
2380,barra do turvo,293.9,13582559.250000102,0.9834787264432968
2381,tibagi,293.77,13582853.020000102,0.9834999975852184
2382,ladario,292.69,13583145.710000101,0.9835211905270745
2383,novo sao joaquim,292.6,13583438.310000101,0.9835423769522585
2384,cruzalia,292.4,13583730.710000101,0.9835635488959489
2385,indianopolis,291.78000000000003,13584022.4900001,0.9835846759470089
2386,americano do brasil,291.49,13584313.980000101,0.9836057819999033
2387,itapissuma,290.8,13584604.780000102,0.9836268380916448
2388,aguas frias,290.0,13584894.780000102,0.9836478362574115
2389,guariroba,289.99,13585184.770000102,0.9836688336991036
2390,agua doce,289.98,13585474.750000102,0.983689830416721
2391,diamante d'oeste,289.9,13585764.650000103,0.983710821341741
2392,vila flores,289.89,13586054.540000103,0.9837318115426863
2393,maranguape,289.87,13586344.410000103,0.9837528002954822
2394,dumont,289.70000000000005,13586634.110000102,0.9837737767390085
2395,iepe,289.58,13586923.690000102,0.9837947444936386
2396,sao jose do campestre,289.0,13587212.690000102,0.9838156702519373
2397,cajari,289.0,13587501.690000102,0.9838365960102359
2398,taboquinhas,289.0,13587790.690000102,0.9838575217685345
2399,pirambu,289.0,13588079.690000102,0.9838784475268331
2400,wanderley,288.98,13588368.670000102,0.9838993718369824
2401,xapuri,288.93,13588657.600000102,0.9839202925267582
2402,rechan,288.8,13588946.400000103,0.9839412038035632
2403,ubaporanga,288.78000000000003,13589235.180000102,0.9839621136322187
2404,canitar,287.25,13589522.430000102,0.9839829126774481
2405,santa teresinha,287.0,13589809.430000102,0.9840036936208104
2406,cacequi,286.99,13590096.420000102,0.9840244738400981
2407,sao pedro da uniao,286.89,13590383.310000103,0.9840452468186389
2408,tupandi,285.99,13590669.300000103,0.9840659546304583
2409,pereiro,285.89,13590955.190000104,0.984086655201531
2410,humaita,285.85,13591241.040000103,0.9841073528763049
2411,congonhinhas,285.70000000000005,13591526.740000103,0.9841280396899585
2412,monte alegre de minas,285.28000000000003,13591812.020000102,0.9841486960924756
2413,arroio do tigre,285.0,13592097.020000102,0.9841693322209015
2414,sao francisco do guapore,284.9,13592381.920000102,0.9841899611085807
2415,monnerat,284.84000000000003,13592666.760000102,0.9842105856518117
2416,coremas,284.69000000000005,13592951.450000102,0.9842311993339226
2417,perdigao,284.5,13593235.950000102,0.9842517992586144
2418,jeronimo monteiro,284.0,13593519.950000102,0.9842723629795722
2419,riacho dos machados,284.0,13593803.950000102,0.98429292670053
2420,urai,283.9,13594087.850000102,0.9843134831807411
2421,leopoldo de bulhoes,283.02,13594370.870000102,0.98433397594238
2422,porteirinha,282.69,13594653.560000101,0.9843544448095545
2423,balneario gaivota,282.3,13594935.860000102,0.9843748854378165
2424,antonio prado de minas,282.0,13595217.860000102,0.984395304343838
2425,abre campo,281.68,13595499.540000102,0.9844157000794697
2426,ipumirim,281.41,13595780.950000102,0.9844360762650849
2427,aiuruoca,281.09000000000003,13596062.040000102,0.9844564292803104
2428,itapetim,280.8,13596342.840000102,0.9844767612973702
2429,santo expedito,280.0,13596622.840000102,0.9844970353884552
2430,porto franco,279.99,13596902.830000103,0.9845173087554657
2431,novo alegre,279.99,13597182.820000103,0.9845375821224762
2432,coracao de maria,279.9,13597462.720000103,0.9845578489728146
2433,americo de campos,279.9,13597742.620000103,0.984578115823153
2434,bom jesus da serra,279.89,13598022.510000104,0.9845983819494167
2435,pilao arcado,279.87,13598302.380000103,0.984618646627531
2436,formigueiro,279.8,13598582.180000104,0.9846389062371226
2437,renascenca,279.6,13598861.780000104,0.9846591513652204
2438,tres irmaos,279.6,13599141.380000103,0.9846793964933183
2439,medeiros,279.49,13599420.870000103,0.9846996336565947
2440,paranhos,279.0,13599699.870000103,0.9847198353402117
2441,candeias do jamari,279.0,13599978.870000103,0.9847400370238287
2442,vargem alta,278.89,13600257.760000104,0.9847602307426243
2443,sao jose do cerrito,278.89,13600536.650000105,0.9847804244614198
2444,ibiaca,278.89,13600815.540000105,0.9848006181802154
2445,ouro,278.79,13601094.330000104,0.9848208046582639
2446,campanario,278.7,13601373.030000104,0.9848409846196405
2447,cassia,278.29,13601651.320000103,0.984861134893955
2448,sao sebastiao do rio verde,278.0,13601929.320000103,0.9848812641701039
2449,ibiara,278.0,13602207.320000103,0.9849013934462527
2450,ibiraja,277.95,13602485.270000102,0.9849215191020281
2451,doverlandia,277.91999999999996,13602763.190000102,0.9849416425855795
2452,gaurama,277.88,13603041.070000103,0.9849617631728322
2453,araci,277.87,13603318.940000102,0.9849818830360101
2454,roca sales,277.8,13603596.740000103,0.9850019978306653
2455,sao francisco do conde,276.8,13603873.540000103,0.9850220402178524
2456,ribeirao vermelho,275.70000000000005,13604149.240000103,0.9850420029568245
2457,aguas de sao pedro,274.99,13604424.230000103,0.9850619142864941
2458,serranopolis do iguacu,274.89,13604699.120000103,0.9850818183754171
2459,santaluz,274.89,13604974.010000104,0.98510172246434
2460,ivate,273.98,13605247.990000105,0.9851215606624668
2461,pirenopolis,273.87,13605521.860000104,0.9851413908957721
2462,miranda,273.8,13605795.660000104,0.9851612160605547
2463,vista alegre do alto,272.99,13606068.650000105,0.9851809825752881
2464,itaquirai,272.9,13606341.550000105,0.9852007425733493
2465,barra do tarrachil,272.9,13606614.450000105,0.9852205025714106
2466,itiuba,272.89,13606887.340000106,0.9852402618453971
2467,pardinho,272.8,13607160.140000107,0.9852600146027116
2468,perola,272.74,13607432.880000107,0.985279763015578
2469,chapadao do lageado,272.70000000000005,13607705.580000106,0.9852995085321454
2470,palmitinho,271.69,13607977.270000106,0.9853191809171702
2471,magalhaes de almeida,270.9,13608248.170000106,0.9853387961002951
2472,cariri do tocantins,270.89,13608519.060000107,0.9853584105593454
2473,vargem grande do rio pardo,270.0,13608789.060000107,0.9853779605757489
2474,santana da vargem,269.95,13609059.010000106,0.985397506971779
2475,angical,269.9,13609328.910000106,0.9854170497474357
2476,ipaumirim,269.9,13609598.810000107,0.9854365925230926
2477,alagoinha,269.9,13609868.710000107,0.9854561352987493
2478,itambaraca,269.8,13610138.510000108,0.9854756708336593
2479,papagaios,269.67,13610408.180000108,0.9854951969555983
2480,itamari,268.98,13610677.160000108,0.9855146731163844
2481,frei martinho,268.9,13610946.060000109,0.985534143484573
2482,ipiranga,268.89,13611214.95000011,0.985553613128687
2483,cachoeira dourada,268.8,13611483.75000011,0.9855730762561287
2484,monte alverne,268.0,13611751.75000011,0.9855924814575959
2485,vicencia,268.0,13612019.75000011,0.9856118866590632
2486,mato leitao,268.0,13612287.75000011,0.9856312918605304
2487,jabora,267.9,13612555.65000011,0.9856506898212508
2488,inimutaba,266.7,13612822.35000011,0.9856700008930094
2489,alto rio novo,266.5,13613088.85000011,0.9856892974832744
2490,janiopolis,265.97,13613354.82000011,0.9857085556975813
2491,cabeceira grande,265.89,13613620.71000011,0.9857278081192907
2492,setubinha,265.89,13613886.600000111,0.9857470605410001
2493,maurilandia,265.63,13614152.230000112,0.985766294136768
2494,itapagipe,265.49,13614417.720000112,0.98578551759549
2495,recreio,264.98,13614682.700000113,0.9858047041264035
2496,romaria,264.9,13614947.600000113,0.9858238848647195
2497,sangao,264.78999999999996,13615212.390000112,0.9858430576382138
2498,mari,264.55,13615476.940000113,0.985862213033916
2499,atalanta,263.99,13615740.930000113,0.9858813278814359
2500,saudade do iguacu,263.79,13616004.720000112,0.985900428247462
2501,sao pedro de alcantara,263.0,13616267.720000112,0.9859194714115885
2502,rondon,262.98,13616530.700000113,0.9859385131275655
2503,abaiara,262.9,13616793.600000113,0.9859575490509452
2504,quixabeira,262.89,13617056.490000114,0.9859765842502501
2505,arvorezinha,262.5,13617318.990000114,0.9859955912106425
2506,sao tome,262.06,13617581.050000114,0.9860145663117489
2507,nova alvorada,261.8,13617842.850000115,0.9860335225869136
2508,jacinto machado,260.49,13618103.340000115,0.986052384008295
2509,capao do cipo,260.0,13618363.340000115,0.9860712099500168
2510,feliz natal,259.99,13618623.330000116,0.9860900351676641
2511,trabiju,259.99,13618883.320000116,0.9861088603853114
2512,uniao dos palmares,259.99,13619143.310000116,0.9861276856029587
2513,goiabeira,259.98,13619403.290000116,0.9861465100965313
2514,salto do itarare,259.9,13619663.190000117,0.9861653287975064
2515,mucurici,259.8,13619922.990000118,0.9861841402577348
2516,uruoca,259.6,13620182.590000117,0.9862029372364695
2517,borrazopolis,259.59000000000003,13620442.180000117,0.9862217334911294
2518,nova esperanca do sul,259.4,13620701.580000117,0.9862405159883705
2519,altamira do parana,259.1,13620960.680000117,0.9862592767633711
2520,rio do antonio,259.0,13621219.680000117,0.9862780302976248
2521,cocais,259.0,13621478.680000117,0.9862967838318786
2522,santo antonio do sudoeste,258.85,13621737.530000117,0.9863155265050121
2523,alto garcas,258.8,13621996.330000117,0.9863342655577724
2524,dona francisca,258.7,13622255.030000117,0.9863529973697857
2525,princesa isabel,258.0,13622513.030000117,0.9863716784965713
2526,jose de freitas,257.9,13622770.930000117,0.9863903523826101
2527,mucuge,256.99,13623027.920000117,0.9864089603778529
2528,bataypora,256.89,13623284.810000118,0.9864275611323489
2529,major vieira,256.89,13623541.700000118,0.9864461618868449
2530,anita garibaldi,256.78,13623798.480000118,0.9864647546765193
2531,santo antonio do caiua,256.3,13624054.780000119,0.9864833127106091
2532,bernardino de campos,256.09000000000003,13624310.870000118,0.9865018555391305
2533,minas do leao,256.0,13624566.870000118,0.9865203918509797
2534,nova soure,255.52,13624822.390000118,0.9865388934072443
2535,icarai de minas,254.9,13625077.290000118,0.9865573500708786
2536,nova erechim,254.79,13625332.080000117,0.9865757987696914
2537,guaraciaba,254.7,13625586.780000117,0.986594240951832
2538,restinga seca,254.69,13625841.470000116,0.986612682409898
2539,olho d'agua das flores,254.48,13626095.950000117,0.9866311086623957
2540,barra de santa rosa,254.4,13626350.350000117,0.986649529122296
2541,miraima,254.0,13626604.350000117,0.9866679206192089
2542,urupa,253.57,13626857.920000117,0.9866862809809106
2543,igaratinga,253.52,13627111.440000117,0.9867046377222388
2544,alterosa,252.3,13627363.740000118,0.986722906126456
2545,buritirama,251.9,13627615.640000118,0.9867411455676858
2546,condor,251.8,13627867.440000119,0.9867593777681689
2547,quatigua,251.7,13628119.140000118,0.986777602727905
2548,campo do meio,251.69,13628370.830000117,0.9867958269635665
2549,formoso do araguaia,251.28000000000003,13628622.110000117,0.986814021512166
2550,pouso alto,251.0,13628873.110000117,0.9868321957866745
2551,pedra bela,250.9,13629124.010000117,0.9868503628204363
2552,engenheiro passos,250.89000000000001,13629374.900000118,0.9868685291301232
2553,caninde de sao francisco,250.8,13629625.700000118,0.9868866889231381
2554,humildes,249.99,13629875.690000119,0.9869047900661038
2555,presidente juscelino,249.99,13630125.680000119,0.9869228912090695
2556,armazem,249.9,13630375.58000012,0.986940985835363
2557,cedro,249.9,13630625.48000012,0.9869590804616566
2558,santana do ipanema,249.9,13630875.38000012,0.98697717508795
2559,divinesia,249.9,13631125.28000012,0.9869952697142436
2560,cortes,249.89000000000001,13631375.170000121,0.9870133636164625
2561,campestre do maranhao,249.89,13631625.060000122,0.9870314575186814
2562,brejoes,249.8,13631874.860000122,0.9870495449042281
2563,glorinha,249.8,13632124.660000123,0.9870676322897748
2564,potim,249.8,13632374.460000124,0.9870857196753215
2565,itaguacu da bahia,249.7,13632624.160000123,0.9871037998201214
2566,brejo grande,249.0,13632873.160000123,0.9871218292796936
2567,riqueza,248.9,13633122.060000123,0.9871398514985189
2568,sume,248.89,13633370.950000124,0.9871578729932696
2569,sarapui,248.88,13633619.830000125,0.9871758937639457
2570,santa helena de minas,248.34,13633868.170000125,0.9871938754345888
2571,buenos aires,247.9,13634116.070000125,0.9872118252459461
2572,pirauba,247.77,13634363.840000125,0.9872297656443324
2573,ipigua,247.24,13634611.080000125,0.9872476676667605
2574,luisburgo,246.98000000000002,13634858.060000125,0.9872655508632471
2575,sapeacu,246.79000000000002,13635104.850000124,0.9872834203023145
2576,potengi,245.89000000000001,13635350.740000125,0.9873012245746607
2577,nova monte verde,245.79,13635596.530000124,0.9873190216062601
2578,divisa alegre,243.98000000000002,13635840.510000125,0.9873366875803421
2579,itaituba,243.88,13636084.390000125,0.9873543463136774
2580,ivinhema,243.69,13636328.080000125,0.9873719912895935
2581,inacio martins,242.99,13636571.070000125,0.987389585580282
2582,irupi,242.99,13636814.060000125,0.9874071798709706
2583,moju,242.88,13637056.940000126,0.9874247661968376
2584,ametista do sul,242.8,13637299.740000127,0.9874423467301072
2585,anta,241.88,13637541.620000128,0.9874598606485062
2586,porto trombetas,241.8,13637783.420000128,0.9874773687743077
2587,ocaucu,241.6,13638025.020000128,0.9874948624186154
2588,carmesia,241.1,13638266.120000128,0.9875123198591891
2589,santana dos montes,241.0,13638507.120000128,0.9875297700590159
2590,carvalhopolis,240.32999999999998,13638747.450000128,0.9875471717458392
2591,galinhos,240.0,13638987.450000128,0.9875645495381978
2592,osvaldo kroeff,239.99,13639227.440000128,0.9875819266064819
2593,santo antonio do grama,239.9,13639467.340000128,0.9875992971580938
2594,araponga,239.9,13639707.240000129,0.9876166677097057
2595,junco do serido,239.89,13639947.13000013,0.987634037537243
2596,candido mendes,239.8,13640186.93000013,0.9876514008481081
2597,pentecoste,239.8,13640426.73000013,0.9876687641589732
2598,manduri,239.62,13640666.35000013,0.987686114436494
2599,sao luis do quitunde,239.3,13640905.65000013,0.9877034415436251
2600,pau brasil,239.2,13641144.85000013,0.9877207614100092
2601,paulo lopes,238.99,13641383.84000013,0.987738066070825
2602,muniz freire,238.9,13641622.74000013,0.9877553642149688
2603,presidente kennedy,238.64999999999998,13641861.390000131,0.9877726442572455
2604,maracana,238.0,13642099.390000131,0.9877898772346679
2605,campina do monte alegre,237.9,13642337.290000131,0.9878071029713436
2606,itapaci,237.8,13642575.090000132,0.9878243214672724
2607,serra de sao bento,236.9,13642811.990000132,0.9878414747964798
2608,paranaiguara,236.89,13643048.880000133,0.9878586274016126
2609,rosana,236.6,13643285.480000133,0.9878757590085795
2610,caiana,235.9,13643521.380000133,0.9878928399303187
2611,piracuruca,235.9,13643757.280000133,0.9879099208520581
2612,jampruca,235.9,13643993.180000134,0.9879270017737973
2613,caraibas,235.9,13644229.080000134,0.9879440826955366
2614,pedro afonso,235.89000000000001,13644464.970000135,0.9879611628932012
2615,arandu,235.60000000000002,13644700.570000134,0.9879782220927
2616,buique,235.0,13644935.570000134,0.9879952378477179
2617,neopolis,235.0,13645170.570000134,0.9880122536027358
2618,joaquim nabuco,234.87,13645405.440000134,0.9880292599447827
2619,porto esperidiao,234.8,13645640.240000134,0.9880462612183071
2620,presidente tancredo neves,234.68,13645874.920000134,0.9880632538029351
2621,pimenta,233.99,13646108.910000134,0.9880801964264102
2622,alto horizonte,233.91,13646342.820000134,0.9880971332572879
2623,chaveslandia,233.79000000000002,13646576.610000134,0.9881140613992693
2624,delfinopolis,233.59,13646810.200000133,0.988130975059757
2625,parai,233.4,13647043.600000134,0.9881478749628259
2626,cafeara,233.0,13647276.600000134,0.9881647459029075
2627,ibiraiaras,232.98,13647509.580000134,0.9881816153948397
2628,novo oriente,231.98000000000002,13647741.560000135,0.9881984124793038
2629,santo antonio do jardim,231.03,13647972.590000134,0.988215140776673
2630,moreilandia,230.9,13648203.490000134,0.9882318596610715
2631,mamonas,230.0,13648433.490000134,0.9882485133787486
2632,itanhem,230.0,13648663.490000134,0.9882651670964258
2633,quipapa,230.0,13648893.490000134,0.9882818208141029
2634,itape,230.0,13649123.490000134,0.9882984745317799
2635,canapi,230.0,13649353.490000134,0.988315128249457
2636,boa vista do burica,229.99,13649583.480000135,0.9883317812430594
2637,silvanopolis,229.99,13649813.470000135,0.9883484342366619
2638,barauna,229.99,13650043.460000135,0.9883650872302643
2639,tenente ananias,229.9,13650273.360000135,0.9883817337071946
